"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"X__128",2.68706068040563,8.71582551204959,20.2526931632319,7.02273282630029,0.686432531894014,9.1054982008505,31.0244036637226,3.93965337749427,3.81058059371933,3.13250956103271,1.0193068020024,19.7716036964344,14.1617352815407,5.64341412332352,4.4354102060844,1.21035069512594,5.90801333006215,4.93703397939156,18.891561988878,2.60785692672555,NA,4.1790652754449,15.8383280472097,0.468182812662938,14.8025972697106,10.6191699378476,NA,3.01888691316256,NA,5.30371802420674,5.98521737817078,12.3037239787525,NA,2.34677788681714,2.35513578661875,3.761963338446,5.87046488387308,18.3635369643441,2.40364245644954,NA,NA,12.1211077854105,0.366882816737917,3.66684044815178,14.2602484961852,NA,2.07849814383461,5.41872670319826,0.65991394177298,0.507212180482226,7.17152289759748,3.49679527130433,2.24534075943736,5.79739980650281,15.926996608515,NA,NA,14.7654888635016,6.87019226365718,3.47306154985162,NA,4.66742238656906,4.32128102332712,32.0435904553409,5.16291135099771,1.03258227019954,23.8784649983644,3.58199598531498,6.22367076725507,2.03870117891468,9.58072072293097,0.938711154726856,2.61449149920388,12.6139311416421,17.53,NA,5.30665149656526,8.03861788330708,3.75,9.87486417041641,13.0250373920124,2.32331010794897,12.4273766981316,2.21070096956884,0.337170273083588,4.11272824664704,9.44578099443899,5.025,16.9554702322538,5.78480749100425,1.3584905019392,9.57485377821393,2.7217396111382,4.51168048740595
"X__129",2.68264184541994,8.82572649684936,20.0510656581333,7.0035382529284,0.67870546143667,9.13912009279378,31.0039675875251,3.98446913136528,3.81771822058127,3.21042383083694,1.01999611172469,20.0101092940811,13.987829989214,5.608096420578,4.39695822646256,1.19475564849455,5.95622551502181,4.89721095881459,19.0154547385274,2.5948782081652,NA,4.18633201262361,16.0265784021033,0.465028059582725,14.8629730074406,10.531636470569,NA,3.05651202737874,NA,5.27752005358514,5.81208891681373,12.2643266371437,NA,2.31403456895002,2.37404438567452,3.83900473106433,5.95622551502181,18.4888729149989,2.37283274509794,NA,NA,12.2635055790626,0.363266621596053,3.63048912777115,13.9901310088217,NA,2.11098847939749,5.19314591217395,0.669344006796164,0.51810691813763,7.24893339843819,3.46789497007025,2.26159581909395,5.76571444547142,16.0310219229062,NA,NA,14.3489103161918,6.79875643266733,3.51255861818811,NA,4.68370257484129,4.41010017935018,31.8187603044381,5.35065641796409,1.02390910130532,23.7078838770809,3.5453101968137,6.23782334227737,2.03195850622579,9.54868373331591,0.939656009540769,2.63508327481869,12.4039273986702,17.545,NA,5.3360291450883,7.9536137253095,3.61,9.80679241970832,12.9894372856042,2.32866184182582,12.5114425986807,2.16769576008269,0.336248717372215,4.1014873143716,9.41996373200895,4.825,16.7218983516035,5.7338909673098,1.33366405287906,9.50187646011338,2.68605599439685,4.54323095522047
"X__130",2.63181819661193,8.67460141633686,18.9642297928431,6.59701331141885,0.655043245838147,9.10655676880767,31.1625906820068,3.92734817171405,3.81380734243544,3.14917591127589,1.032354468509,20.26267107126,13.3250667856526,5.43482102813624,4.44556016175489,1.20411505101626,5.97399440204391,4.9201026020732,18.7837289873232,2.58523734357456,NA,4.21567773624709,15.2878487902274,0.455314415142802,14.188997456883,10.4632241135213,NA,3.12447547010829,NA,5.26654769653871,5.53262265539261,12.3427804570511,NA,2.29992961872061,2.32332457468813,3.79790442589146,5.8977182551952,18.6672768547298,2.39351841590296,NA,NA,12.2740547753495,0.353707035980525,3.66824217669363,13.5713687049627,NA,2.13415923473167,5.12141390481595,0.640486729263966,0.50490674664723,6.99396593167109,3.45661956291364,2.22001571686352,5.80087704736172,16.1947178443166,NA,NA,14.6277810347062,6.82409496997608,3.54188241652331,NA,4.59169396034885,4.26316376588851,32.461586878126,5.38008852581732,1.01895616019267,21.951226993865,3.49166230534835,6.10427453249264,2.04659058392285,9.25212193454948,0.915313762184504,2.62233662350906,12.3672164814242,17.05,NA,5.36553200924314,7.85241176802306,3.237,9.7009498866495,13.0293770137666,2.27081658557224,12.1626065319222,2.1773819264938,0.329701271668695,4.05835682088168,9.43262274006932,4.59,16.9321400790874,5.70615449707897,1.34997496222956,9.438445346699,2.70117068906746,4.49796362142195
"X__131",2.62716812624992,8.67476699482289,18.8565209502613,6.685230469002,0.640136886329914,8.8981923746855,31.2711213792658,3.83502822398555,3.83213167698858,3.16799766347719,1.10110214668149,19.8587262112122,13.3862408130187,5.4200187407264,4.37957905941552,1.18468772175989,6.0711625056448,4.7966818269789,18.7812107283401,2.53158207534998,NA,4.16963761577827,15.8582459469236,0.480855361160413,14.5064464854567,10.3522589671634,NA,3.10579972214904,NA,5.20509495355138,5.32636367903426,12.217390446024,NA,2.24772046964712,2.27529985358041,3.71140701873365,5.82437670150313,18.3988665247403,2.35738602143136,NA,NA,12.1654973872653,0.349326621466867,3.61199410521902,13.5989414319223,NA,2.07753092648642,5.08676003891087,0.63144724533901,0.501587580233532,6.82510897561657,3.37343624639195,2.2170773196568,5.67214663736466,15.8413061012221,NA,NA,14.5536382322179,6.80688544287465,3.78586002461435,NA,4.54254510793739,4.20102557575306,32.5461868591842,5.39047396135733,0.993515619960002,22.2454809367138,3.49333141149247,5.94991337855808,2.02578692148721,9.08357138249145,0.906039900651571,2.58158133947247,12.1191526353139,16.86,NA,5.26012934649377,7.85799997159175,3.27,9.77380667873515,12.8724448795947,2.24482392265015,12.324066893193,2.13092849019833,0.342718054706681,4.05748303335269,9.33846751822463,4.405,16.9042482743049,5.52950821721179,1.32919591594818,9.25736420230953,2.71824144731244,4.55916497322753
"X__132",2.57328386324567,8.47776638477085,18.1027191009431,6.66332896871937,0.628124407563903,8.85742252140803,31.2557020869817,3.50823401828318,3.81795434828013,3.06959016368652,1.06253065002233,19.6600044984978,13.4594830981654,5.38392349340488,4.11609634818373,1.16593784039972,6.00915331844545,4.73843159070096,18.4674364988834,2.48644638754559,NA,4.12982619831001,16.3554869350196,0.467541962428714,14.6662173521875,10.2236654724226,NA,3.0469530504844,NA,5.19867021191138,5.08433338097708,12.3974637176405,NA,2.22014479539868,2.28490258361968,3.69608958680105,5.70811673601851,18.5253281493501,2.35045737804886,NA,NA,12.1456682679177,0.341332154899019,3.61243898912327,13.4573119947302,NA,2.07268842136639,4.82842051092399,0.576369272046656,0.483855631644996,6.596508121663,3.34927552090842,2.18234006561766,5.59516036687296,15.9661336841822,NA,NA,14.5004827534646,6.69227479395273,3.73966699906537,NA,4.25215643125974,4.01085322953248,32.0488134375503,5.28261310508812,0.98126347541089,21.9467246919332,3.42564273248088,5.97157331247321,2.00588291181127,8.87479001654805,0.873006089038125,2.52494046920574,12.0414632970776,16.735,NA,5.20156479443471,7.73360481651174,3.2,9.69749536199624,12.7274705208423,2.13041273717527,12.0821347771258,2.09762950207401,0.325361338180045,4.04315286859566,9.18161576402166,4.255,16.8464702858153,5.48523388172164,1.33699885865429,9.09477828832158,2.71080860659524,4.48949749369407
"X__133",2.63871926413646,8.75210971982003,19.2341081902397,6.87931004623654,0.637836113516428,8.88893067786364,31.262707043312,3.39014263074485,3.82701668109857,3.09934584205859,1.04488617872094,19.9447566454817,13.5634755068417,5.42015071805512,4.21729083274789,1.17023995621416,6.110411717614,4.76775213619357,18.6050095577303,2.52804450471351,NA,4.14917874437019,16.3464458849954,0.466701415009127,14.5260778598103,10.1937278415867,NA,3.08293445066562,NA,5.24540109791364,5.63026401289293,12.6234995091689,NA,2.25135760615616,2.25978921974596,3.70286091588959,5.82498733804957,18.8147091019001,2.35963876178215,NA,NA,12.1858735111997,0.348647956502235,3.60566716225268,13.7101434508376,NA,2.14769923038149,4.9136714126127,0.597527201137125,0.483716564265984,6.62659477632134,3.45253084116912,2.15683152903034,5.66132158891799,16.4636668191981,NA,NA,14.7905522503349,6.83271014753215,3.79938683494955,NA,4.19752400616563,4.01416316511262,32.053551768979,5.33277590798438,0.987335353799402,22.915500187887,3.43710314522351,5.95681584188998,1.99498900105207,9.02290538663878,0.904620533599098,2.53385635670512,12.1392736124953,16.915,NA,5.15802628784289,7.80427847220481,3.38,9.64064537684501,12.6805625413793,2.17272027709249,12.0821180079668,2.12129287251824,0.322451687921403,4.06234616955577,9.11028019670953,4.21,16.7876135082589,5.53665046481612,1.33125871273559,9.23260493080857,2.71914677054001,4.56096508569281
"X__134",2.58146559543864,8.66686711250418,19.2388956200596,6.83739536089154,0.630831119606064,9.00024491382662,30.8671190229364,3.21811082674614,3.75591615912919,3.09355915838797,1.04293530711894,19.7098386678761,13.4038035316933,5.36642510042763,4.2268592069457,1.16689221847868,6.06411850460023,4.82280565634314,18.6400421148115,2.53785975767785,NA,4.16000339697395,15.8557588554337,0.465830052600764,14.5791168041272,10.093297913697,NA,2.97460579454476,NA,5.22397936374239,5.56205427911481,12.4451543831265,NA,2.2268047816509,2.25557004381551,3.64131168504617,5.755970584424,18.4772469871712,2.37932077201811,NA,NA,12.0468394453803,0.332415052147449,3.61347042244395,13.5757463145959,NA,2.16437909688247,4.93067785347225,0.58024834780355,0.482813433448617,6.62493377708112,3.50374830706806,2.11942776669431,5.69272554028947,16.7052391731572,NA,NA,14.6151340517717,6.83739536089154,3.69736409633917,NA,4.07426857791953,4.02926669984424,31.7891277985998,5.29084164830893,0.991306045095244,22.1110668005702,3.39910021176593,5.85279260285668,2.03197348157087,9.20373882337696,0.880256511597771,2.55691806698847,12.2445192432292,16.74,NA,5.09897596216146,7.80679005973727,3.47,9.56432658973908,12.6340818904833,2.1512213295322,12.2621519705959,2.04979565846489,0.324306516847579,4.15592704418816,9.14559770636258,3.96,16.5934747959051,5.63678129454451,1.30837533100397,9.15141181806401,2.76459037697361,4.48558717765971
"X__135",2.63557528155529,8.77156737952077,19.7261779883808,6.81534224789848,0.644380740644575,8.92264142676317,31.116042971666,3.45121036318198,3.81984258868586,3.17892541658213,1.03789429419624,20.0280500470611,13.7909200941987,5.47549472590958,4.34231345947876,1.20748823472137,6.13032488397001,4.81834247509007,18.7160676381812,2.60364650611794,NA,4.16910245405558,15.9114494374271,0.478141918232209,14.2266949737619,10.1939872123592,NA,3.07532356836873,NA,5.19568254844049,5.42105750199935,12.7180556576758,NA,2.24081951251177,2.29124394530589,3.70955641880213,5.81103712959657,18.8089513485444,2.35965298970035,NA,NA,12.0284404920321,0.355244595954924,3.63117255201065,13.8205601661327,NA,2.22190028962228,5.13227214598231,0.62963545162442,0.491291079513212,6.78593453373828,3.54500582455095,2.14951663645711,5.73117977307442,16.8365881396721,NA,NA,14.8879676247037,6.95466781344325,3.78164049680667,NA,4.16312073962505,4.08403493055986,32.1944999076307,5.30017672259907,0.969473726915712,22.3153114147545,3.47153932714581,5.96753316622862,2.0439675673127,9.33481289149979,0.888781003537698,2.71951376813963,12.4464171886664,16.96,NA,5.13472761351465,7.94269074821671,3.455,9.80010811770549,12.728637910408,2.19437765733017,12.4669997455939,2.15787111411409,0.32381120847221,4.21343731134984,9.10260361559183,4,16.8700038947129,5.7007377235403,1.33838185284604,9.31159196390899,2.77718248517183,4.52808088020512
"X__136",2.66959953001077,8.91054184859426,20.4221443258592,7.30196807989817,0.63673161656712,8.90840105747577,31.41014589249,3.59548908254186,3.87880544404191,3.23767862684814,1.1120517731713,20.1767981983746,14.3600781488017,5.5354759620092,4.36949769901106,1.22673063742289,6.2095936551454,4.98578380495447,19.0318496034466,2.61994614706746,NA,4.2605094172114,16.1819251323237,0.481135236093058,14.4969706644391,10.1351316948987,NA,3.2062212597356,NA,5.20776363458337,6.17962240967189,12.8207127795751,NA,2.29573876431998,2.29996446359051,3.82965083923758,5.96775247233918,18.7514540291785,2.43627314881621,NA,NA,12.3607715656516,0.352250019361653,3.64222167825321,14.0406863394878,NA,2.23119063762029,5.14686560479876,0.627501928914129,0.50425251684734,7.02213055123862,3.53961012562715,2.18812413459708,5.75124414632855,16.9419904440351,NA,NA,14.9462294489603,7.07414667580535,3.92270234983255,NA,4.26455948301478,4.19134021138862,32.2361798398473,5.34504063448546,0.981384509938314,23.594119259767,3.54209506112996,6.09823207599726,2.06026928994758,9.45750905708411,0.902523254675414,2.87615809958876,12.47760305493,17.12,NA,5.12598159208851,8.02102011014589,3.56,9.90247603065457,12.7166714760012,2.19059042396945,12.6843174380854,2.15828511622254,0.328306840336422,4.20009203955743,9.2355292274552,4.095,16.8938333496524,5.74226769803192,1.32099642687199,9.47503378047586,2.77482887925974,4.67325957113483
"X__137",2.73945103224005,8.98483266527068,20.9607305336114,7.54004056695189,0.663756466897696,9.06551595578695,31.6914600817909,3.74673058288305,3.90393606188513,3.37013172021344,1.13434409267577,20.2620395158244,14.8563395550424,5.69898973508302,4.45997766354066,1.22736722124591,6.27075188463876,4.97235107658449,19.5982830489267,2.67831556818368,NA,4.28993833447363,15.7882691562323,0.488887945131689,14.7805812035132,10.4512531410646,NA,3.28416363105422,NA,5.21107050766173,6.48293382579311,12.7729444411163,NA,2.2008767060292,2.4045239488144,3.84284452979652,6.18341550741537,18.8879471808432,2.51405408428449,NA,NA,12.8326250266888,0.358897423433956,3.69432875654902,14.2852060072102,NA,2.30099856526733,5.3921738733801,0.667599267495524,0.524979713814027,7.25118651531394,3.54175595171737,2.21437576583836,5.83747602009222,17.4842961174162,NA,NA,15.4979992235729,7.13247080657612,3.94884423611278,NA,4.47018826711671,4.33827748680447,32.0735976987265,5.37409841181205,1.01601318836533,24.5065874488807,3.63997491270508,6.19195000655279,2.11175474059096,9.71180514723997,0.932170266230887,2.89456206846782,12.657952272242,17.595,NA,5.19069201964294,8.20571411973147,3.69,10.0627427349539,12.9262007612804,2.2008767060292,12.8135846630668,2.21172392892466,0.337072137094913,4.23988999293774,9.36828206349467,4.235,17.3275372411188,5.8457148488183,1.34234571422172,9.5138426922003,2.79383972825921,4.82096802273063
"X__138",2.78029651822262,8.92207494345509,20.4411351120317,7.5419537735694,0.659485172033996,9.06428958918972,32.1026922950469,3.69544114020812,3.89880661176045,3.37929778688379,1.12510700782565,20.5224813006526,14.8257637974279,5.71282661800727,4.53214479459486,1.24052937646923,6.25784608176752,4.99698015814305,19.4417390804031,2.66699289835775,NA,4.33369511331294,15.6058156077633,0.49533034391395,14.5298602436103,10.2263779980602,NA,3.24893010112429,NA,5.24101872400585,6.60797831269984,12.8383178586662,NA,2.15276877743256,2.3380476406863,3.94092627297854,6.23576640199898,19.0350081372984,2.54900060329482,NA,NA,12.794593381664,0.35296807151132,3.69544114020812,14.4853483307725,NA,2.32900100697358,5.6339955734125,0.650769508967467,0.533198791456746,7.29513780478851,3.58111725118176,2.26819093095034,5.84119226036607,17.333175945084,NA,NA,15.5095469786199,7.10617062024297,3.90179647657142,NA,4.45522091888778,4.30676492010409,32.2461107271537,5.46181552169124,1.01973257878384,24.1772493465503,3.61548658390292,6.19983812628282,2.0969470612305,10.0113916424192,0.94942623004718,2.86082973884491,12.6202801203334,17.725,NA,5.26716571320544,8.17175407121007,3.4,10.1177995872101,12.8198295840731,2.17891576663214,12.7872130890071,2.27111366889808,0.333923093759458,4.270674902599,9.29670727096382,4.225,17.4545679012346,5.81625248639674,1.33900061185295,9.59303981522579,2.81052909484213,4.84300344396772
"X__139",2.79451987133434,8.86886127474912,20.9313882176213,7.77252988047809,0.663155492782967,9.03513160472863,31.8430471556397,3.68934540526419,3.92391132192541,3.35023690679727,1.13352827920258,20.5375491476716,14.8552827260859,5.73035846776827,4.55231630853635,1.27650192671935,6.08133858010581,4.93457187642871,19.4255329501665,2.66710134870355,NA,4.27967111849997,16.2631412229743,0.491880812478231,14.6727686551438,10.2513993207498,NA,3.28672973267196,NA,5.29076456469205,6.4832654212146,12.6999426892953,NA,2.15742725818039,2.36397914992443,3.8738234917267,6.31300862125269,18.9737763699301,2.52213822797841,NA,NA,12.5101822219319,0.362180663654695,3.66038665012083,14.6916407968473,NA,2.33582171532101,5.58399671498374,0.660954627392071,0.512868376348601,7.28767596831624,3.59148011218381,2.28860166185226,5.78581631643575,17.1939528368529,NA,NA,15.7627864139987,7.08910325909477,4.04442704011597,NA,4.46100990957743,4.32217566033309,32.2103118764271,5.53691398341062,1.02803580758932,24.9508634315198,3.53124669926457,6.19531853178352,2.12032646394691,9.99656227548821,0.96664324668539,2.85162702877588,12.4175142054732,17.785,NA,5.22995117889099,8.13979486189423,3.53,9.99230103682123,12.8240257772592,2.17769838678075,13.0116225303375,2.23666114529886,0.340191186604068,4.32064626738946,9.34788616027693,4.15,17.5721726209914,5.73093764287114,1.31379337911844,9.60851495656718,2.82944715575222,4.92298837437137
"X__140",2.87227547188539,9.0166252612771,20.8036470413075,8.01795116544525,0.671554285430694,9.04127198133964,32.0776189845986,3.81128860692485,3.97990396863472,3.36221936085163,1.20529019476627,20.5361881916988,15.4195844515623,5.85153448361429,4.68343702956211,1.30298974342007,6.08759599000811,4.95961736339724,19.7221829972373,2.6774956574964,NA,4.36135239671933,16.7767022799163,0.508704888350385,14.6297480632014,10.2913513871197,NA,3.29953887611776,NA,5.27940511836424,6.61239175751875,13.0819316115353,NA,2.17164957236679,2.34800494109856,3.94998637143737,6.50041291005641,18.9663210309517,2.62029203260939,NA,NA,12.2682211450975,0.368786338978934,3.67755918212047,14.8577008501176,NA,2.37940914147,5.70175782116597,0.713766269086337,0.549267895436484,7.38034780403911,3.62469882582973,2.34758791086437,5.94478547268134,17.219066096766,NA,NA,15.9111638770816,7.16324571126073,4.12347742401679,NA,4.72655400674999,4.49664864256074,32.3131111873881,5.52069951529388,1.03785662293835,25.9667657033202,3.60575259221428,6.31236795951645,2.11463189864034,10.1692506079505,0.971573342817913,2.83494687982101,12.6519664510579,18.06,NA,5.12532556369832,8.31387845129283,3.55,10.101228756081,12.9652280821794,2.22979280054261,13.2755943832366,2.28921908157916,0.368543514473183,4.30259888501051,9.77387665635494,4.105,17.6290267829079,5.82595146321693,1.31716508555546,9.77969097917253,2.8432809562297,5.11660407947195
"X__141",2.93624284680655,9.1191637083401,21.5517332105505,8.18098006972308,0.694284022890219,9.01412089719134,32.4577780701177,3.88220482799448,3.95741893047425,3.3061184688401,1.22169440854494,20.7128066828915,15.7344679508177,5.84702861277379,4.78766690784714,1.28731829244228,6.15598500295994,5.0682733670986,19.6713806485562,2.66431493784122,NA,4.34604265285562,16.8633450157186,0.526597009600674,14.6674105654354,10.4836887456423,NA,3.25210749866041,NA,5.38648687758995,6.84395268151101,13.2343008732487,NA,2.16385187134118,2.28353505338347,3.78342599550673,6.36427020982701,18.8729540222325,2.64201610873643,NA,NA,12.2193988028679,0.366970885298128,3.77227652437019,14.977035630851,NA,2.31622418727883,5.65632089023295,0.740569624416234,0.557417831195985,7.27473281249753,3.56313577682823,2.38031620685391,5.87375170600674,16.8633200175595,NA,NA,15.3569864478341,7.15112543576925,4.11044500535408,NA,4.80091243529303,4.4773236112683,32.4141685400724,5.51666513188187,1.02985463395383,26.4290784713543,3.67020717245743,6.39942091890811,2.13663029306849,10.0497612313359,0.992247582713938,2.87630461282642,12.635969216602,18.135,NA,5.19845162139052,8.36361354165362,3.69,10.196587838054,12.6404248768901,2.16674472143656,13.4648968237824,2.30388914825139,0.361839532744558,4.33927514306387,9.58111951588502,4.305,17.8778135894231,5.74230743932119,1.3182202881287,9.76626192198908,3.06110107298526,5.08852331776623
"X__142",2.89864817161477,9.15772727775553,21.3706528536634,8.10810677374761,0.697876333026134,9.11582861562767,32.8725814627082,3.7992271739846,3.91505727075242,3.20564775352393,1.22636010414561,20.9768305246528,15.4671611474819,5.85463224112961,4.73455520538477,1.29266387992891,6.23165920610888,5.09942001020341,19.795363537621,2.71042426436706,NA,4.35040292825766,16.9898756872963,0.519701030711583,14.572334449038,10.5057897768416,NA,3.21847416806172,NA,5.46428481502205,6.7818510702929,13.1733463938232,NA,2.1602313047199,2.38060422072315,3.79362455362091,6.43667847738793,19.4015412086104,2.67665871393934,NA,NA,12.4285693831874,0.369925952746341,3.73841637318149,15.1124798807982,NA,2.35862166589296,5.58375935572678,0.738996017378711,0.549315665656402,7.1700001173221,3.64329639146098,2.59603947238069,6.00507711364872,17.4331759199867,NA,NA,15.1558811388139,7.27992158185768,4.14608888553437,NA,4.80860330999395,4.46943489148697,32.5372588229119,5.69884076097689,1.03378361365282,26.814667401751,3.61096375721829,6.43154692031737,2.15962870417814,10.1061759429926,0.997876283654796,2.87919033697913,12.8918897702587,18.015,NA,5.33108020373906,8.32662782658844,3.7,10.4914701082059,12.8802719883869,2.17760581923507,13.4252994105714,2.28377590934555,0.362202557256772,4.33783712395497,9.6196895365677,4.375,17.930498979659,5.82046236258311,1.33289499655899,9.89189026397209,3.01105242527071,5.09942001020341
"X__143",2.9445442710479,9.36416588960183,22.5554418865251,8.5135736532472,0.692491636866997,9.04894533889228,33.0533823311306,3.97746246889574,3.84361954748447,3.34195816966969,1.29790997069421,21.0075194041165,16.1567240379291,5.94902689385825,4.79797776972134,1.32329914473576,6.22660547435031,5.16750061796549,20.4488706886607,2.68267768567803,NA,4.04286396574139,17.7321145021791,0.548300983860894,15.24389716165,10.6492411383748,NA,3.26241455211095,NA,5.53993309493598,7.32253814341169,13.368435537457,NA,2.17640228729628,2.38360910999424,3.76355274487084,6.67119674373383,19.319934742844,2.68680636446146,NA,NA,12.4997650083219,0.37949649337775,3.75051142824185,15.4873861729944,NA,2.41018976832853,5.82305808363403,0.752429988629435,0.581339379788476,7.08642992909975,3.71846949775235,2.67250841689435,5.98133920342439,17.7578186607203,NA,NA,15.4373554980061,7.25079478601915,4.23173500963603,NA,4.95005444401414,4.66218540288268,32.4087884087922,5.70287230361057,1.03582782657416,28.0488209218397,3.63313095200888,6.48302962828387,2.15484357812633,10.4746634147949,1.01546042548984,2.86517009403045,12.0109473822982,18.3,NA,5.37699388626139,8.38362643955688,4.09,10.5008852556314,12.9762317143045,2.1967696883806,14.0445860516786,2.33859801461521,0.368856298577687,4.30625051497124,9.83454509500189,4.46,18.0164210734473,5.57775826837829,1.3637812296582,9.97420727386583,3.03671794367021,5.22860282121846
"X__144",3.03933101425943,9.20412569922143,22.163114075437,8.67554047838086,0.711394319227231,8.97629254829807,33.2909406623735,3.95604645814167,3.72759055887764,3.36587824219181,1.30543704879015,21.0873470561178,15.9757406660615,5.90977817387304,4.83227604645814,1.3325630174793,6.11336419043238,5.33834924103036,20.1735234590616,2.67206646734131,NA,3.85804596643072,17.3749640688828,0.550510813423965,15.1607032228789,10.5089713661454,NA,3.21980197540094,NA,5.40775356485741,7.15725601990947,13.2183061624368,NA,2.16888511959522,2.37182575825649,3.75014333425216,6.64546400643974,19.2828346366145,2.77155738336103,NA,NA,12.7472608095676,0.39009426786977,3.73048240570377,15.7174271240151,NA,2.39546013854876,5.88585806400735,0.764025931462742,0.591747546017574,7.34679663046573,3.70393900470523,2.73364744324747,5.87693393225549,17.6597122663182,NA,NA,14.9192193512455,7.00983670653174,4.24461468295557,NA,4.87674723999856,4.72080298578657,32.1768074649425,5.56680514029439,1.03528116375345,28.108751149954,3.65443259139254,6.4742143955261,2.11969077807042,10.6015104645814,1.00520595676173,2.87530708171573,11.7293307267709,18.325,NA,5.32678185372585,8.36071295710902,4.02,10.5875464408392,12.6700698874092,2.21515466881325,14.4254600521307,2.36025486100182,0.369046084609388,4.26142548298068,9.87854875804968,4.395,17.8022090616375,5.50896820377185,1.39428961480782,9.85541398344066,3.01257533702483,5.20532428702852
"X__145",2.92602835446795,9.11849478305525,22.2910686311693,8.88517017627756,0.700394522038817,9.07618686410633,32.6580652342397,3.91584210048975,3.69588349026268,3.25097418180499,1.29446230099251,21.0812962749204,16.2356273814326,6.00834308988671,4.72911011988193,1.30122883102749,6.04886178124433,5.32531372128687,19.9120426100292,2.64529170720446,NA,3.9659475159591,17.0205593182062,0.541681926211691,15.1131451730831,10.476975908184,NA,3.12880453577053,NA,5.53948394703428,7.43303990447007,13.2746834772892,NA,2.14749064195373,2.34031632191681,3.81397813950912,6.59817946836403,18.9743243243243,2.6938684867394,NA,NA,12.7112923173326,0.403338156317131,3.67851833682371,16.0310578599378,NA,2.31443794209472,5.66473731825981,0.765455963590192,0.632777482089951,7.41673856897169,3.59212624007104,2.83001373529344,5.89737098651297,17.2465215294934,NA,NA,15.0092220242614,7.8606261233778,4.14385504734955,NA,4.91804748108438,4.9226163316762,32.1802739658361,5.62052132974952,1.02164986065993,28.3920258727306,3.61627497391451,6.44863513717783,2.1468853864651,10.7085112873703,1.00254819187705,2.82229986787016,11.5767689593193,18.565,NA,5.36004402816483,8.40717709584907,3.94,10.4800113921568,12.839275894569,2.19379771779101,14.5008530801362,2.36511815560389,0.362007409027832,4.24635885427832,9.43506670184522,4.475,17.839800966311,5.39188014280296,1.39251936239707,9.75342784822651,3.0066358530969,5.33978468248602
"X__146",2.93261811250062,9.18887161155785,21.2759705355529,8.31681223604424,0.680993336400835,9.15139130363335,32.8035939066274,3.84833681166089,3.72372952031946,3.19136654741362,1.22552464611027,21.0963042085025,15.8543456286905,5.83046209718502,4.72928138300495,1.29939324273249,6.05069824002103,5.13497954086076,19.7748873514864,2.6573229339556,NA,3.95860981746667,16.7129611780092,0.540507977246107,15.0922611317841,10.4612167847107,NA,3.15547398738046,NA,5.53198416676253,7.29287998825146,13.3885756870988,NA,2.1559959246052,2.39348212599182,3.82519779001103,6.5781058452336,18.9055341560811,2.42780751796091,NA,NA,12.5534601416528,0.385725725129011,3.70054676844198,15.9307798920727,NA,2.3259515996457,5.80527268001275,0.743123111432468,0.617989298275593,7.28729108866695,3.65140226476157,2.75595205083266,5.97280362481958,17.5710514727744,NA,NA,15.0368266575983,7.7662218789542,4.02776532074628,NA,4.93000545555182,4.73059306310617,32.4361364282502,5.52618847879316,1.02004108260891,27.1006369447685,3.5627106440025,6.34873009952328,2.22263868116917,10.5365607283125,0.992801349152877,2.88126993988464,11.5276233710746,18.36,NA,5.4073768754211,8.19073737798227,3.99,10.5223016702271,12.8895752465657,2.1733829885133,14.4234889452892,2.34329927472536,0.352667842642389,4.28764995973904,9.26730506302072,4.41,17.8623103215947,5.3320329318193,1.37742886646585,9.67300322087654,2.99084489522704,5.20452779649319
